entity	ID
Bluetooth device	4379
malicious code	4380
extract	4381
radio code	4382
drive the car away	4383
cheap components	4384
Raspberry Pi	4385
Model X BCM	4386
a power converter	4387
battery	4388
360 Group	4389
December 2019	4390
remotely unlock	4391
car 's doors	4392
network topology	4393
collected relevant information	4394
pin definitions	4395
chip model	4396
enable signals	4397
SIM	4398
eSIM	4399
Mercedes me	4400
lack of authentication	4401
remotely control	4402
XSS Hunter	4403
XSS probes	4404
Tesla support	4405
months later	4406
XSS Hunter panel	4407
Pwn2Own 2019 Day 3	4408
car 's web browser	4409
issue	4410
Cama	4411
Safari	4412
Oracle VirtualBox	4413
VMware Workstation	4414
Firefox	4415
Microsoft Edge	4416
Zhu	4417
JIT bug	4418
display their message	4419
Apple Safari	4420
unique bugs	4421
Mozilla Firefox	4422
Tesla infotainment system	4423
APT Ocean Lotus	4424
Vietnam - linked	4425
spring	4426
IT security experts	4427
Last weekend	4428
Munich	4429
Mac malware	4430
Cobalt Strike hacking tool	4431
software	4432
Ocean Lotus attackers	4433
Toyota Australia	4434
Toyota Japan	4435
Toyota Vietnam	4436
stealing intellectual property	4437
German Federal Office	4438
cyber espionage activities	4439
communicate with each other	4440
CAN	4441
handles errors	4442
send frames	4443
airbag system	4444
anti - lock braking system	4445
attack device	4446
local access	4447
CAN bus messaging protocol	4448
design flaw	4449
CAN controller chips	4450
disable the alarm	4451
track	4452
Argus	4453
inject malicious messages	4454
Drivelog Connector dongle	4455
communicates	4456
OBD2	4457
Drivelog platform	4458
stop the engine	4459
February 20th	4460
PSIRT	4461
February 21st	4462
Drivelog Connector	4463
authentication	4464
Drivelog Connect	4465
physical effect	4466
remotely stop	4467
taken over the smartphone	4468
Drivelog Dongle	4469
PIN has eight digits	4470
connection has been established	4471
Bluetooth communication	4472
improper authentication vulnerability	4473
hacker community	4474
hack their vehicles	4475
Kevin Mahaffey	4476
Tesla models	4477
Marc Rogers	4478
Model S	4479
Tesla smartphone app	4480
lack of security	4481
Tesla app	4482
locate the car	4483
set the climate control	4484
flash the lights	4485
steal it	4486
Stealing this token	4487
privilege escalation attack	4488
bogus Wi - Fi hotspot	4489
redirected	4490
malicious app	4491
gain root permissions	4492
replace the legitimate Tesla app	4493
send back	4494
Wi - Fi hotspot	4495
IoT devices	4496
serious flaw	4497
Car Hacking	4498
modern connected vehicles open	4499
accelerator	4500
official BMW web domain	4501
zero - day flaws	4502
ConnectedDrive portal	4503
entertainment	4504
provide the users with information	4505
heating	4506
lights	4507
session management of VIN usage	4508
remotely using	4509
session management of the VIN	4510
Remote attackers	4511
live session tamper	4512
create	4513
bypass the invalid VIN exception	4514
add	4515
remote attacker	4516
affected module context	4517
affected bmw web - service	4518
mobile applications	4519
Mitsubishi Outlander PHEV	4520
Wi - Fi connection	4521
Pen Test Partners	4522
WiGLE	4523
remotely manage	4524
electric car	4525
Nissan LEAF 's VIN	4526
control air conditioning	4527
access driving data	4528
turn on the AC	4529
draining its battery	4530
Troy Hunt	4531
Hunt	4532
Nissan LEAF vehicles	4533
try all possible combinations	4534
January 23	4535
deceive the authentication process implemented	4536
jamming device	4537
capture legitimate signals	4538
Samy Kamkar	4539
RollJam	4540
cheap device	4541
block the signal	4542
records	4543
jams the signal	4544
record	4545
unlocking the car	4546
connected cars	4547
Jeep Cherokee	4548
Smartphone	4549
obtain the location	4550
activating anti - theft features	4551
Sprint	4552
cellular network	4553
obtain car identification information	4554
turn the engine	4555
activate	4556
de - activate the brakes	4557
researcher	4558
Security expert	4559
Chris Roberts	4560
connected vehicles	4561
electronic sensors	4562
Self - driving vehicles	4563
cameras	4564
radar	4565
sonar	4566
LiDAR	4567
light detection	4568
ranging	4569
reverse engineering	4570
Volkswagen	4571
Volkswagen cars	4572
extracted a cryptographic key	4573
RKE systems	4574
VW Group vehicles	4575
radio device	4576
capture the rolling code number	4577
replay attack	4578
intercepts RF signals	4579
remote keychain	4580
manipulate the signal	4581
tesla motors gateway	4582
Tesla Model S	4583
Autopilot	4584
body control module	4585
auxiliary driving ECU	4586
Tencent Security Cohen Laboratory	4587
Webkit	4588
browser	4589
arbitrary code execution	4590
ArrayStorage	4591
arbitrary read	4592
Uint32Array	4593
arbitrary write	4594
Linux kernel	4595
communicate	4596
Nvidia Tegra chip	4597
AppArmor	4598
have the root shell	4599
cid - updater	4600
comparing the directory information	4601
provided	4602
controller	4603
confirm	4604
ape - updater	4605
port 25974	4606
provides an interactive shell	4607
CID	4608
Port 28496	4609
serves files	4610
HTTP server	4611
handshake command provided	4612
APE firmware	4613
self_serve key value	4614
ask APE to expose	4615
get its content	4616
APe - updater	4617
command execution permission	4618
25974 port	4619
Texas chipset	4620
gigahertz transceiver	4621
circuit board pins	4622
Kamkar	4623
effective theft tool	4624
wireless garage	4625
algorithm	4626
optimize	4627
communicate with the device	4628
OwnStar	4629
operated remotely	4630
RemoteLink software	4631
track the car	4632
start the engine	4633
Wireless electronic car keys	4634
digit unlock code	4635
rolling password algorithm	4636
unlock code	4637
open the door	4638
basic radio	4639
jam the signal	4640
electronic car key	4641
original electronic car key	4642
wireless door keys	4643
high - tech thief	4644
power amplifier	4645
wireless door key system	4646
open the door lock	4647
thieves	4648
power amplifiers	4649
amplify the signal range	4650
electronic devices	4651
SUV 's security system	4652
SUV	4653
hack into	4654
signal amplifier	4655
automatically increases the range	4656
Faraday cage	4657
block electrical signals	4658
outer shell	4659
computer	4660
USB	4661
direct physical access	4662
Tencent	4663
remotely initiate analytics requests	4664
USB Ethernet	4665
access the main components	4666
Sigma Designs	4667
break the secure communication	4668
SensePost	4669
University of Michigan	4670
August 8th	4671
board diagnostic ports	4672
heavy trucks	4673
industrial vehicle networks	4674
replay the instructions	4675
sending signals	4676
limit	4677
throttle	4678
on - board Diagnostic Port	4679
OBD	4680
malicious hackers	4681
get into the vehicle	4682
truck network components	4683
send messages	4684
infected components	4685
steal Mercedes	4686
car thieves	4687
West Midlands	4688
stolen a Mercedes Benz	4689
without a key	4690
relay equipment	4691
stole	4692
Mercedes	4693
wheel lock	4694
lock the entire steering wheel	4695
BMW X5	4696
relay box	4697
metal	4698
shield them	4699
intruders	4700
accelerate suddenly	4701
turn	4702
disable the brakes	4703
control the lights	4704
change accelerometer	4705
fuel gauge readings	4706
access the car	4707
OnStar remote assistance system	4708
malware - infected discs	4709
wireless hackers	4710
FCA Jeep Cherokee	4711
Controller Area Network	4712
OBD - II diagnostics port	4713
bruteforce attack	4714
electronic systems	4715
speedometer	4716
steer	4717
brake	4718
OBD - II	4719
modern car	4720
independent security experts	4721
Gartner	4722
2020	4723
IHS Automotive	4724
2035	4725
OBD - II ports	4726
digitally actuating wipers	4727
remotely unlocking doors	4728
blocking brakes	4729
power steering	4730
House Energy and Commerce Committee	4731
Last year	4732
NHTSA	4733
WiFi	4734
wireless software upgrades	4735
smartphone interfaces	4736
autonomous driving	4737
increase possible hacking entry points	4738
electronic Control units	4739
ECUs	4740
Karamba	4741
create a firewall	4742
laptop	4743
Sprint phone	4744
Uconnect	4745
Dodge Ram . Mr. Miller	4746
Chrysler	4747
bypass drivers	4748
make external connections	4749
Varasek	4750
Modern cars	4751
computer systems	4752
Wireless connectivity	4753
digital entertainment	4754
entertainment systems	4755
turn up	4756
change the contents	4757
navigation screens	4758
core control system	4759
steering wheel	4760
car anti - theft systems	4761
IOActive	4762
Guardian	4763
June 30	4764
anti - theft system	4765
car hacker	4766
break into	4767
monitor	4768
remote control	4769
electronic system	4770
Tesla Dashboard	4771
Model3	4772
Nullze	4773
DoS vulnerability	4774
Tesla Model3 car	4775
Web browser	4776
climate control	4777
steering signals	4778
navigation	4779
autopilot notifications	4780
malicious web page	4781
display their messages	4782
destroy the interface	4783
drivers	4784
take over the system	4785
vehicle information systems	4786
Audi A3	4787
Volkswagen GTE	4788
headphones	4789
microphones	4790
navigation systems	4791
can	4792
Wi - Fi	4793
boot systems	4794
VW	4795
keyless entry system	4796
vulnerable	4797
unlocked the car 's doors	4798
thief	4799
wirelessly unlock	4800
Volkswagen Group	4801
Audis	4802
Skodas	4803
radio hardware	4804
intercept signals	4805
unlock the door	4806
You	4807
clone the original remote control	4808
eavesdropping device	4809
radio eavesdropping	4810
HiTag2 cryptosystem	4811
Volkswagen attack	4812
Using the rolling	4813
crack the correct password	4814
anti - boot systems	4815
HiTag2	4816
Megamos	4817
Audi	4818
Texas	4819
Jeep Cherokees	4820
laptops	4821
dashboard port	4822
critical driving systems	4823
wireless car key signals	4824
open a door	4825
Promon	4826
Norwegian	4827
figuring out	4828
opening the door	4829
starting keyless	4830
smartphone app	4831
opens the door	4832
KEEN	4833
lead to vehicle theft	4834
hacked app	4835
drive away	4836
obtain	4837
mobile operating system	4838
IDC	4839
vehicle security systems	4840
digital attackers	4841
last month	4842
internet hijacking	4843
cross	4844
cellular - connected infotainment system	4845
sending carefully crafted SMS messages	4846
cheap dongles	4847
Corvette	4848
transmit commands	4849
turning on	4850
enabling	4851
disabling	4852
computer networks	4853
Older cars	4854
newer vehicles	4855
MiCODUS MV720 Global Positioning System Tracker	4856
CVE-2022 - 2107	4857
send SMS commands	4858
CCS	4859
EVs	4860
CVE-2017 - 6052	4861
CVE-2017 - 6054	4862
took control of	4863
FCA US	4864
July 23	4865
take control of a car	4866
Cory Thuen	4867
Digital Bond Labs	4868
CANBus	4869
sending specific commands	4870
control the various components	4871
control over the devices	4872
vehicle systems	4873
weaknesses	4874
WannCry	4875
Renault - Nissan	4876
Telematics Control Unit	4877
interactive shell with root privileges	4878
viewing the DOM	4879
forge a request	4880
modem	4881
exploits	4882
tuner	4883
key fobs	4884
autopilot	4885
steal the login credentials	4886
steal the username	4887
password	4888
trick	4889
processing to create	4890
client	4891
inject malicious script codes	4892
remote control apps	4893
locating the car	4894
flashing the headlights	4895
locking it remotely	4896
air conditioning	4897
alarm	4898
steal the secret codes	4899
Adversaries	4900
boot up	4901
Acura models	4902
kernel space	4903
OTA framework	4904
RemoteLink	4905
provides Internet access	4906
General Motors Onstar system	4907
Onstar device	4908
provides network access	4909
control the car remotely	4910
mobile network	4911
Wi - Fi ,	4912
RemoteLink application	4913
electronic car keys	4914
detect the code	4915
RFID chips	4916
Tencent Cohen Laboratory	4917
vehicle control system	4918
BMW vulnerabilities	4919
extend the signal	4920
Megamos encryption system	4921
sends an encrypted signal	4922
RIFD RF converter	4923
criminal gangs	4924
Model3 browser	4925
JIT vulnerability	4926
keyless entry systems	4927
digital vehicle thieves	4928
mysterious electronic devices	4929
APP	4930
Coordina	4931
Zubie	4932
personal tracking of driving efficiency	4933
hackable flaws	4934
OBD2 device	4935
Mobile Devices dongle	4936
dash	4937
controlled wirelessly	4938
CVE-2022 - 2199	4939
server	4940
copying	4941
editing	4942
CalAmp	4943
take over a user account via	4944
mobile application	4945
memory	4946
research team	4947
CVE-2017 - 9647	4948
CVE-2017 - 9633	4949
law enforcement body	4950
car hacking technology	4951
2022 Ford F-150	4952
applications	4953
k2lacsdaemon	4954
vehicle control actions	4955
late January 2021	4956
compromise parked cars	4957
July 2019	4958
Tesla application	4959
incrementing the ID	4960
FTR	4961
Politecnico di Milano	4962
Linklayer Labs	4963
power - steering	4964
anti - lock brakes	4965
disable airbags	4966
mobile phone	4967
leverage this message filter	4968
send malicious CAN messages	4969
information disclosure vulnerability	4970
mobile data	4971
communicate with the vehicle	4972
OBD port	4973
BMW vehicles	4974
connected car system	4975
self - driving cars	4976
create chaos	4977
terrorist	4978
Honda Bug	4979
Remote keyless system	4980
CVE-2022 - 27254	4981
Cohen 's lab	4982
Kernel	4983
read	4984
write to any address	4985
CID - Updater	4986
send a start signal	4987
General Motors	4988
RemoteLink mobile app	4989
radio signals	4990
security researchers	4991
brute force the password	4992
Ethernet	4993
telemprocessing systems	4994
sophisticated attacks	4995
implemented remotely	4996
unlock his car	4997
radio	4998
Cars	4999
WiFi networks	5000
cyber vulnerabilities	5001
Chris Varasek	5002
breaking into	5003
car information system	5004
internal network	5005
compromise their entire phone	5006
Android phones	5007
China - based	5008
non - public backdoors	5009
Hong Kong - based media organizations	5010
financial and policy organizations	5011
Backdoor . APT.FakeWinHTTPHelper	5012
Hong Kong media outlets	5013
Asia - Pacific region	5014
US - based think tank	5015
Hong Kong media organizations	5016
Asia - Pacific	5017
WinHTTPHelper	5018
exploits CVE-2012 - 0158	5019
Backdoor . APT.Aumlib	5020
Backdoor . APT.Ixeshe	5021
high - tech	5022
China - based APT groups	5023
Between November 26 , 2015 , and December 1 , 2015	5024
Japanese financial and high - tech companies	5025
China - based APT group	5026
November 26	5027
Taiwanese media organizations	5028
Taiwanese media	5029
Taiwanese government agency	5030
sending a lure document	5031
ELMER	5032
Hong Kong and Taiwan - based media organizations	5033
U.S. government entities	5034
non - government organizations	5035
Chinese dissident groups	5036
Russian state - sponsored	5037
SOURFACE	5038
Russian Government	5039
the countries of the former Soviet Union	5040
spear - phishing emails	5041
WADA	5042
XAgent	5043
private organizations	5044
Java zero - day	5045
CVE-2015 - 2590	5046
JKEYSKW	5047
lateral movement	5048
former Soviet states	5049
OnionDuke ,	5050
Ministry of Defense of Georgia	5051
Vietnamese state	5052
since at least 2013	5053
Vietnamese dissidents and journalists	5054
From 2016 through 2017	5055
U.S. and Philippine consumer products corporations	5056
Vietnamese media outlets	5057
2015 and 2016	5058
Vietnamese media	5059
BEACON backdoor	5060
Vietnamese government	5061
organizations in the energy sector with ties to petrochemical production	5062
enhance Iran s domestic aviation capabilities	5063
support Iran s military and strategic decision making	5064
support for Saudi s military and commercial fleet	5065
enhance Iran s aviation capabilities	5066
SLOWDRIFT	5067
academic and strategic institutions	5068
KARAE	5069
zero - day Adobe Flash vulnerability	5070
Adobe Flash vulnerability	5071
DOGCALL	5072
RUHAPPY	5073
distributed denial - of - service ( DDoS )	5074
Middle Eastern financial company	5075
spear - phishing e - mails	5076
manipulating inter - bank financial systems	5077
raise large sums of money for the North Korean regime	5078
raise money for the North Korean regime	5079
financially motivated campaigns	5080
Southeast Asian bank	5081
From November 2015 through the end of 2016	5082
travel	5083
between 2015 and 2016	5084
North Korea 's Reconnaissance General Bureau ( RGB )	5085
travel industries	5086
perform monitoring , tracking , or surveillance operations against specific individuals	5087
collect proprietary or customer data for commercial or operational purposes	5088
create additional accesses and vectors to facilitate future campaigns	5089
Backdoor . Cadelspy	5090
Backdoor . Remexi	5091
Backdoor . Remexi . B.	5092
Remote Desktop Protocol ( RDP )	5093
Secure Shell ( SSH )	5094
active group	5095
zero - day	5096
zero - day exploit	5097
Adobe Flash Player zero - day vulnerability	5098
CVE-2016 - 4117	5099
track or monitor targets of interest	5100
scan - and - exploit techniques	5101
Japanese Internet	5102
remote code execution vulnerability ( CVE-2016 - 7836 )	5103
Japanese websites	5104
provide remote access to infected machines	5105
CVE-2013 - 3660	5106
local privilege escalation	5107
connections to the infected computer	5108
Baltic and Central Europe countries	5109
the Middle East	5110
through the infection process	5111
payment providers	5112
retail industry	5113
PR companies	5114
post - Soviet space	5115
Ammy Admin	5116
Team Viewer	5117
outside of Russia	5118
Russian criminal organization	5119
criminal groups responsible for the delivery of NewPosThings , MalumPOS and PoSeidon point of sale Malware	5120
foreign espionage	5121
the Turk Black Hat security team	5122
Iran - based hacking group	5123
TTPs	5124
CIS countries	5125
send phishing messages	5126
Central and Southeast Asia	5127
Positive Technologies	5128
spear - phishing	5129
malware attacks	5130
ATM cyber heists	5131
LotL tactics	5132
Microsoft Office Dynamic Data Exchange ( DDE ) protocol	5133
the attackers	5134
embassies of an Eastern European country	5135
the second quarter of 2018	5136
used custom malware	5137
APT - style	5138
planted a cron script	5139
Carbanak 2.0	5140
using the same APT - style tools and techniques	5141
North Korea 's worsening financial condition	5142
NjRat	5143
Lokibot	5144
in mid - February	5145
Unit 42 researchers	5146
a significant portion of infrastructure	5147
Between April 1 , 2018 and May 30 , 2018	5148
stevemike - fireforce[.]info	5149
worldwide governmental organizations	5150
CVE-2017 - 0199	5151
the SYSCON backdoor	5152
humanitarian aid	5153
inter - Korean affairs	5154
Syria - themed	5155
out of China	5156
Ke3chang attackers	5157
at least 2010	5158
reconnaissance	5159
exploitation	5160
command and control	5161
exfiltration	5162
Java zero - day vulnerability ( CVE-2012 - 4681 )	5163
CVE-2010 - 3333	5164
a link to a malicious download	5165
first stage backdoor	5166
CnC communications	5167
HTTP protocol	5168
2010 - 2011	5169
the BS2005 malware	5170
the MyWeb malware	5171
the attacks	5172
European security and defense - themed lure	5173
Ministries of foreign affairs	5174
conducting reconnaissance	5175
moving laterally	5176
using exploits for vulnerabilities	5177
their own .NET tool	5178
both	5179
DLL hijacking	5180
the media , aerospace , financial , and critical infrastructure sectors in the United States and globally	5181
online casino	5182
The Lazarus Group	5183
December 2015 and December 2016	5184
Utilizing KillDisk	5185
covering their tracks after an espionage operation	5186
used directly for extortion or cyber - sabotage	5187
the Bangladesh bank heist	5188
banks systems	5189
span across the whole world	5190
mostly poorer and less developed locations	5191
the end of 2016	5192
the tools	5193
RATs and staging malware	5194
South Korean government	5195
gain access to the target s environment	5196
The malware	5197
resembles parts of the Destover malware	5198
implants	5199
installing the malware - as - a - service	5200
custom binary protocol	5201
Secure Socket Layer	5202
employ different strategies to get past organizational defenses	5203
These	5204
other tools	5205
internet	5206
European - based cryptocurrency company	5207
watering hole websites	5208
vulnerability scans of network services	5209
brute - force login attempts	5210
looking for email data	5211
Fuzzbunch framework	5212
Heartbleed vulnerability ( CVE-2014 - 0160 )	5213
Trojan . Imecab	5214
Backdoor . Sorgu	5215
this actor	5216
macro - laden Microsoft Word documents	5217
US research and development organizations	5218
This actor	5219
at least 2014	5220
The campaign	5221
US universities	5222
The current campaign	5223
summer 2017	5224
shipping and transportation	5225
a China - nexus state	5226
maritime issues	5227
intelligence targets	5228
the group s activities	5229
web server exploitation	5230
phishing campaigns delivering publicly available and custom backdoors	5231
Elise	5232
countries near the South China Sea	5233
a campaign	5234
the ASEAN Defence Minister s Meeting ( ADMM )	5235
the described campaign	5236
CVE-2017- 11882	5237
CVE-2014 - 6332	5238
spear - phishing email	5239
the French Ministry of Foreign Affairs	5240
exploit CVE-2014 - 6332	5241
spear - phishing attacks	5242
Excel and Word documents containing malicious macros	5243
Word and Excel documents containing malicious macros	5244
MagicHound . Rollover	5245
Fetch	5246
Vietnamese dissidents	5247
companies doing business or preparing to invest in the country	5248
Western organizations	5249
an Iranian threat group	5250
recruitment - themed lures	5251
malicious HTML application ( HTA ) files	5252
other industries	5253
a mix of public and non - public tools	5254
Microsoft Office vulnerability CVE-2017 - 11882	5255
at least 2013	5256
BROKEYOLK	5257
PUPYRAT backdoor	5258
weaponized Excel documents	5259
January and February	5260
that threat actors	5261
active spear phishing attacks	5262
phishing schemes	5263
creative phishing	5264
simple custom malware	5265
HBO	5266
international media outlets	5267
the group	5268
Poison Ivy ( PIVY )	5269
a mix of DDNS and actor - registered domains	5270
overseas defense contractors	5271
human rights groups.10,11	5272
Poison Ivy - based malware	5273
wide ranging information collection	5274
infrastructure management	5275
malware development	5276
target operations	5277
analysis	5278
PlugX.	5279
Japanese institutions	5280
This	5281
sensitive data	5282
dynamic - DNS domains	5283
US defence industrial base organisations	5284
either a reverse shell	5285
RDP connection	5286
install its malware	5287
DLL search order hijacking	5288
MimiKatz	5289
legitimate	5290
additional campaign	5291
Japanese entities	5292
rich resources of South China Sea region	5293
rare earth metals	5294
crude oil	5295
natural gas	5296
HTRAN proxies	5297
military operations	5298
manufacturing operations	5299
Israelis	5300
Palestinians	5301
PIVY attacks	5302
command - and - control	5303
PwC.	5304
MuddyWater attacks	5305
Middle Eastern nations	5306
aerospace and defence Industries	5307
Brazil - based embassy	5308
benefit their sponsor s interests	5309
Crypto - Currency	5310
Central and Southwest Asia	5311
following techniques	5312
attack involving PowerShell scripts	5313
the US	5314
2018,Trend Micro	5315
telcos and educational institutions	5316
MuddyWaters	5317
advanced social engineering	5318
BlackWater	5319
Visual Basic for Applications	5320
Between February and March 2019	5321
Unit 78020	5322
greensky27.vicp.net	5323
CVE-2012 - 0158	5324
April 10	5325
Our	5326
Chinese - speaking	5327
top - level government agencies	5328
civil	5329
military organizations	5330
oil and gas infrastructure	5331
intercepted network traffic	5332
Operator X	5333
accepted use of personal Gmail accounts	5334
Naikon group	5335
WinUtils	5336
TrueCrypt	5337
SanDisk	5338
individual computers	5339
download a malicious payload	5340
seek information about specific individuals	5341
zeroday	5342
Lench IT Solutions	5343
gather information about certain individuals	5344
launch campaigns simply	5345
launch campaigns	5346
exploitation of Microsoft Windows operating systems vulnerabilities	5347
Microsoft Active Directory compromises	5348
global oil	5349
highly confidential information	5350
making modifications to their ClaySlide delivery documents	5351
ClaySlide samples	5352
the end of 2015	5353
likely stolen code signing certificate	5354
Iran - based	5355
Middle Eastern organizations	5356
Helminth	5357
DNS	5358
Saudi Arabian organizations	5359
government organization in the Middle East	5360
CVE-2017 - 11882	5361
Middle East organization	5362
The backdoor	5363
.rtf file	5364
the Middle East region	5365
the OilRig group	5366
script - based backdoors	5367
Invoke - Obfuscation	5368
All three waves	5369
a single spear phishing email	5370
in the Middle East	5371
This latest attack	5372
between May and June 2018	5373
Iranian threat group	5374
this threat group	5375
the Iranian Government	5376
the OilRig threat group	5377
On January 8 , 2018	5378
the attack	5379
January 16	5380
an insurance agency	5381
ThreeDollars	5382
the targeted organization	5383
the January 2017	5384
these attacks	5385
msoffice365cdn[.]com	5386
Msoffice365cdn[.]com	5387
80.82.79.221	5388
office365 - technical[.]info	5389
80.82.79.240	5390
msoffice - cdn[.]com	5391
The OilRig group	5392
The group	5393
The email address	5394
the Lebanese domain of a major global financial institution	5395
August 23	5396
United Arab Emirates government	5397
the ISMInjector sample	5398
a Saudi Arabian technology company	5399
Clayslide	5400
the OilRig campaign	5401
the Clayslide documents	5402
The tester	5403
a spear - phishing email	5404
telecommunications business verticals	5405
Middle Eastern government organizations	5406
RGDoor	5407
Manufacturing	5408
Information Technology	5409
Agriculture	5410
Logistics	5411
these industries	5412
deploy Trojan . Kwampirs , a backdoor Trojan	5413
a spear phishing	5414
The attack	5415
a government organization in Europe	5416
The Patchwork attack group	5417
government - associated organizations	5418
back door Trojans	5419
search for files and upload them to the specified server once activated .	5420
diplomatic and government agencies	5421
rehashing off - therack tools and malware for its own campaigns .	5422
Dynamic Data Exchange ( DDE ) and Windows Script Component ( SCT )	5423
package to facilitate server installation	5424
sending malware lures	5425
newsletter	5426
a link to the attacker s website	5427
on topics related to China to draw the target s interest .	5428
the threat actors	5429
( FPRI )	5430
CVE-2014 - 6352	5431
directly against US - based think tanks .	5432
The overarching campaign	5433
Chinese nationals within different industries	5434
government agencies in Southern Asia	5435
MONSOON	5436
the weaponised documents17	5437
TINYTYPHON	5438
MyDoom worm	5439
find and exfiltrate documents	5440
Chinese nationals	5441
a separate campaign	5442
Surveillance - As - A - Service	5443
a single group	5444
this malware	5445
other persons	5446
HeartBleed vulnerability	5447
CVE-2014 - 1761	5448
the Pitty Tiger group	5449
use a Microsoft Office Word document	5450
anti - virus familiar names	5451
at least 2011	5452
gain an initial foothold within the targeted environment	5453
specific governmental organizations	5454
South and Southeast Asia	5455
zero - day exploits	5456
self - deleting malicious components	5457
server side logic in one shot mode	5458
custom - developed malicious tools	5459
configures its backdoor malware	5460
stolen information	5461
indirect economic advantages	5462
The document	5463
an embedded ActiveX control	5464
CVE-2015 - 2545	5465
drop an attacker - generated malicious DLL onto the computer	5466
both these campaigns	5467
remote triggers	5468
prevent analysis of the attack	5469
a number of different custom - developed backdoors	5470
avoid losing its ability to conduct its espionage operations	5471
Dipsind and its variants	5472
a few other families of custom - built backdoors	5473
The PLATINUM group	5474
a few different versions of keyloggers	5475
take advantage of different weaknesses in victims computing environments	5476
tandem	5477
addition	5478
publicly known injection methods	5479
operating system feature known as hot patching .	5480
Multiple Dipsind variants	5481
several zero - day exploits	5482
provide the group with access to victim resources	5483
CVE-2015 - 2546	5484
zero - day vulnerability	5485
misused AMT SOL	5486
gained administrative privileges	5487
customize tools based on the network architecture of targeted organizations	5488
obtained compromised credentials	5489
misuse chipset features	5490
Windows Defender ATP team	5491
a wide range of technical exploitation capabilities	5492
significant resources for researching or purchasing complicated zero - day exploits	5493
the ability to sustain persistence across victim networks for years	5494
land , air , and sea	5495
The Poseidon Group	5496
The Poseidon Group	5497
at least 2005	5498
military installations	5499
Myntor	5500
MSUpdater	5501
Government , Defense	5502
satellite and aerospace industries	5503
blog.strancorproduct.info	5504
ske.hfmforum.com	5505
VIXEN PANDA	5506
European entities	5507
Shanghai , China	5508
RC4	5509
intelligence - gathering	5510
Western entities	5511
Mandianta??s	5512
South East Asia region	5513
compromised system	5514
businesses using accounting software	5515
malware authors	5516
RC4 algorithm	5517
PLAINTEE malware	5518
a zero - day exploit	5519
SANS	5520
Dragos Security	5521
the Russian Federation	5522
BlackEnergy and GCat	5523
adversary	5524
This adversary	5525
entities in the Ukraine	5526
political targets	5527
This group	5528
a backdoor Trojan	5529
toolkits	5530
WingD	5531
an older vulnerability	5532
the actors	5533
Group - IB	5534
Russian banks	5535
the United States government or Shell	5536
The threat actor	5537
This tool	5538
the threat actor	5539
a modified mimikatz	5540
the IT estate	5541
footprint endpoints of interest	5542
deployment of the PoisonIvy RAT ( PIVY )	5543
multi - featured RAT	5544
modified version of hTran	5545
they used one server with the same IP address for multiple operations .	5546
steal communications data of specific individuals in various countries	5547
TTPs and tools	5548
first evidence	5549
May 6	5550
between May and September 2015	5551
extract all Word documents	5552
September 2016 and March 2017	5553
STOLEN PENCIL	5554
DPRK	5555
since at least May 2018	5556
academic institutions	5557
Microsoft s Remote Desktop Protocol ( RDP )	5558
The Remsec malware	5559
nation state s intelligence services	5560
The attackers	5561
via cmd.exe	5562
reconnaissance activities on Computer A via cmd.exe	5563
Belgium	5564
malicious modules	5565
The threat actor behind ProjectSauron	5566
enable long - term campaigns	5567
stealing documents	5568
recording keystrokes	5569
hijacking encryption keys	5570
The threat	5571
svchost.exe	5572
Nidiran	5573
self - extracting executable	5574
South Korean companies	5575
video game	5576
software development industry	5577
Backdoor . Nidiran	5578
between April 22 and May 4	5579
e - commerce organization	5580
technology related companies and organizations	5581
commercial organizations	5582
Microsoft Word attachment exploiting	5583
PlugX Remote Access Trojan ( RAT )	5584
deploy the ZeroT Trojan	5585
ZeroT.	5586
Russia and neighboring countries	5587
March 4	5588
Taiwanese government	5589
e - commerce companies	5590
Indian shipping company	5591
malicious .DOC files	5592
sent out malicious documents	5593
maintained several IP addresses	5594
acquire sensitive data	5595
access to the target environment	5596
custom information technology ( IT ) tools	5597
)	5598
cryptcat binaries	5599
configured TRISIS	5600
safety systems beyond Triconex	5601
TRITON actor	5602
Russian research institutions	5603
third - party infrastructure	5604
various networks	5605
People 's Republic of China	5606
verticals	5607
the threat group	5608
Through an IP address whitelisting process	5609
HttpBrowser backdoor	5610
The threat actors	5611
the Baidu search	5612
leverage compromised network infrastructure	5613
older exploits	5614
identified and exfiltrated data for specific projects run by the target organization	5615
industrial intelligence	5616
in the U.S.	5617
U.S.-based	5618
adversaries	5619
HttpBrowser	5620
Kaspersky antivirus variants	5621
127.0.0.1	5622
identify the Exchange server and attempt to install the OwaAuth web shell	5623
deploy ChinaChopper web shells	5624
multiple public disclosures	5625
Turkish goverment	5626
Turkish banking	5627
academic networks	5628
initial web	5629
self - registered IP addresses and commercial VPN services in its command and control ( C2 ) and operational infrastructure	5630
used the appcmd command - line tool to unlock and disable the default logging component	5631
targets intellectual property	5632
data center	5633
Centeral Asia	5634
bbs.sonypsps [ .	5635
router	5636
Mikrotik	5637
a hacking group	5638
targets selected organisations related with education , energy and technology .	5639
exploits from the Hacking Team leak	5640
fall 2017	5641
unnamed country in Central Asia	5642
watering hole or phishing	5643
the hacking group	5644
targeted companies around the world	5645
